time,hip,thigh,calf
1.75197640761156E+018,-0.00394150843620301,0.712787495269775,-1.53067432994843
1.75197640761361E+018,-0.00387793571949005,0.712581245346069,-1.53017958269119
1.75197640761567E+018,-0.0038143630027771,0.712374995422363,-1.52968483543396
1.75197640761779E+018,-0.00375079028606414,0.712168745498657,-1.52919008817673
1.75197640761993E+018,-0.0036872175693512,0.711962495574951,-1.52869534091949
1.75197640762207E+018,-0.00362364485263825,0.711756245651245,-1.52820059366226
1.75197640762423E+018,-0.00356007213592529,0.711549995727539,-1.52770584640503
1.75197640762633E+018,-0.00349649941921234,0.711343745803833,-1.5272110991478
1.75197640762838E+018,-0.00343292670249938,0.711137495880127,-1.52671635189056
1.75197640763051E+018,-0.00336935398578644,0.710931245956421,-1.52622160463333
1.75197640763253E+018,-0.00330578126907349,0.710724996032715,-1.5257268573761
1.75197640763459E+018,-0.00324220855236053,0.710518746109009,-1.52523211011887
1.75197640763665E+018,-0.00317863583564759,0.710312496185303,-1.52473736286163
1.75197640763874E+018,-0.00311506311893462,0.710106246261597,-1.5242426156044
1.75197640764088E+018,-0.00305149040222168,0.709899996337891,-1.52374786834717
1.75197640764299E+018,-0.00298791768550873,0.709693746414184,-1.52325312108994
1.75197640764509E+018,-0.00292434496879577,0.709487496490478,-1.5227583738327
1.75197640764723E+018,-0.00286077225208283,0.709281246566772,-1.52226362657547
1.75197640764937E+018,-0.00279719953536986,0.709074996643066,-1.52176887931824
1.75197640765151E+018,-0.00273362681865692,0.70886874671936,-1.521274132061
1.75197640765358E+018,-0.00267005410194398,0.708662496795654,-1.52077938480377
1.75197640765564E+018,-0.00260648138523101,0.708456246871948,-1.52028463754654
1.75197640765784E+018,-0.00254290866851807,0.708249996948242,-1.51978989028931
1.75197640765988E+018,-0.00247933595180511,0.708043747024536,-1.51929514303207
1.75197640766199E+018,-0.00241576323509216,0.70783749710083,-1.51880039577484
1.75197640766412E+018,-0.00235219051837922,0.707631247177124,-1.51830564851761
1.75197640766627E+018,-0.00228861780166625,0.707424997253418,-1.51781090126038
1.75197640766841E+018,-0.00222504508495331,0.707218747329712,-1.51731615400314
